"rfmo","lon","lat","year","effort_t_hooks","catch_tot_mt","catch_tot_n","catch_bet_mt","catch_bet_n","catch_alb_mt","catch_alb_n","catch_yft_mt","catch_yft_n"
"wcpfc",-157.5,-2.5,2009,1925.022,583.072,14355,460.597,10335,14.119,765,108.356,3255
"wcpfc",-157.5,-2.5,2010,1695.19,480.122,11633,389.53,8583,22.523,1262,68.069,1788
"wcpfc",-157.5,-2.5,2011,2299.497,511.988,13245,390.698,9154,18.264,1009,103.026,3082
"wcpfc",-157.5,-2.5,2012,2200.102,330.224,10101,228.062,5338,34.371,2690,67.791,2073
"wcpfc",-157.5,-2.5,2013,3633.353,1104.76,29278,974.918,24751,29.821,1769,100.021,2758
"wcpfc",-157.5,-2.5,2014,1553.105,469.115,11660,346.556,8067,13.15,738,109.409,2855
"wcpfc",-157.5,-2.5,2015,1754.806,345.71,10350,261.25,7126,11.572,663,72.888,2561
"wcpfc",-157.5,-2.5,2016,2202.495,945.584,24477,758.723,18179,5.178,269,181.683,6029
"wcpfc",-157.5,-2.5,2019,1302.933,410.219,12676,294.686,7983,23.509,1284,92.024,3409
"wcpfc",-157.5,-2.5,2022,2004.212,560.124,15175,331.202,7667,22.433,1231,206.489,6277
"wcpfc",-152.5,-2.5,1963,1250.565,1468.628,33456,657.697,13614,13.484,850,797.447,18992
"wcpfc",-152.5,-2.5,1965,1504.962,1364.264,34982,537.699,10989,5.632,396,820.933,23597
"wcpfc",-152.5,-2.5,1971,1279.318,383.971,24556,18.746,417,288.806,21410,76.419,2729
"wcpfc",-152.5,-2.5,1975,3023.711,1973.258,40118,1640.123,30429,40.601,2030,292.534,7659
"wcpfc",-152.5,-2.5,1976,2346.783,1362.207,32665,844.37,18478,7.189,385,510.648,13802
"wcpfc",-152.5,-2.5,1979,1305.335,639.973,20973,369.182,10858,7.153,492,263.638,9623
"wcpfc",-152.5,-2.5,1980,1234.481,609.953,17487,422.166,10379,5.658,484,182.129,6624
"wcpfc",-152.5,-2.5,1982,1399.2,856.699,24214,537.609,14696,0.974,66,318.116,9452
"wcpfc",-152.5,-2.5,1984,1406.589,469.061,16570,300.084,9377,2.786,210,166.191,6983
"wcpfc",-152.5,-2.5,1985,2348.2,1721.61,41072,1380.364,32254,1.097,76,340.149,8742
"wcpfc",-152.5,-2.5,1986,2805.461,1677.339,47699,831.325,19023,26.237,1973,819.777,26703
"wcpfc",-152.5,-2.5,1987,2772.047,1352.708,42975,736.3,21162,19.194,1087,597.214,20726
"wcpfc",-152.5,-2.5,1988,1468.547,367.996,9009,257.623,5670,2.151,152,108.222,3187
"wcpfc",-152.5,-2.5,1989,4325.647,1148.388,25315,880.287,17119,2.082,130,266.019,8066
"wcpfc",-152.5,-2.5,1990,5040.273,1901.081,55744,1214.688,32087,9.012,504,677.381,23153
"wcpfc",-152.5,-2.5,1991,2218.688,815.378,24535,505.322,14090,4.928,281,305.128,10164
"wcpfc",-152.5,-2.5,1993,4240.57,1663.293,51749,1182.567,34281,11.094,661,469.632,16807
"wcpfc",-152.5,-2.5,1994,6135.731,2828.744,87527,2088.566,61020,37.246,2268,702.932,24239
"wcpfc",-152.5,-2.5,1995,3282.869,915.207,31443,547.855,16513,20.035,1309,347.317,13621
"wcpfc",-152.5,-2.5,1996,8379.585,2375.596,68710,1779.952,47900,18.476,1217,577.168,19593
"wcpfc",-152.5,-2.5,1997,4736.493,2515.082,98218,1100.915,43430,39.742,2390,1374.425,52398
"wcpfc",-152.5,-2.5,1998,1296.853,522.202,19993,297.94,11293,18.366,1090,205.896,7610
"wcpfc",-152.5,-2.5,1999,10753.803,2977.238,80656,2563.647,66280,2.125,114,411.466,14262
"wcpfc",-152.5,-2.5,2000,14045.362,4715.004,134126,3565.55,87508,29.023,1952,1120.431,44666
"wcpfc",-152.5,-2.5,2001,9013.677,3331.772,95331,2001.721,49386,70.514,4916,1259.537,41029
"wcpfc",-152.5,-2.5,2002,6024.759,2248.483,61206,1746.921,45598,63.16,3957,438.402,11651
"wcpfc",-152.5,-2.5,2003,2394.349,671.823,23505,443.156,13106,22.36,1505,206.307,8894
"wcpfc",-152.5,-2.5,2004,10714.409,4255.436,165603,3113.985,105957,332.297,23362,809.154,36284
"wcpfc",-152.5,-2.5,2005,1743.141,434.13,13724,336.199,10261,12.398,844,85.533,2619
"wcpfc",-152.5,-2.5,2006,17759.551,6718.196,201421,5478.534,144056,215.695,17537,1023.967,39828
"wcpfc",-152.5,-2.5,2007,18749.591,5641.188,188698,4579.328,135866,198.08,15399,863.78,37433
"wcpfc",-152.5,-2.5,2008,11319.276,2526.054,61530,2189.069,50641,22.804,1249,314.181,9640
"wcpfc",-152.5,-2.5,2009,3645.308,1131.708,25965,904.272,19422,10.294,564,217.142,5979
"wcpfc",-152.5,-2.5,2010,4211.846,1041.808,26143,807.074,17920,56.418,3153,178.316,5070
"wcpfc",-152.5,-2.5,2011,3813.228,571.099,14300,444.343,9893,28.328,1486,98.428,2921
"wcpfc",-152.5,-2.5,2012,6175.069,1035.764,29708,665.509,15140,208.84,9514,161.415,5054
"wcpfc",-152.5,-2.5,2013,5592.632,1219.292,26847,1099.769,22283,35.682,2156,83.841,2408
"wcpfc",-152.5,-2.5,2014,2687.427,690.338,16971,517.978,11532,19.053,1103,153.307,4336
"wcpfc",-152.5,-2.5,2015,1798.092,311.631,8785,222.61,5428,15.596,887,73.425,2470
"wcpfc",-152.5,-2.5,2017,1725.802,323.36,7698,257.653,5860,2.077,117,63.63,1721
"wcpfc",-152.5,-2.5,2018,3323.027,608.18,15834,414.66,9340,21.062,1179,172.458,5315
"wcpfc",-152.5,-2.5,2020,1538.157,534.53,13454,361.522,8183,10.529,539,162.479,4732
"wcpfc",-152.5,-2.5,2022,1343.548,327.828,8779,207.367,4522,13.126,732,107.335,3525
"iattc",-147.5,-2.5,1958,88.855,0,3173,0,1597,0,191,0,1385
"iattc",-147.5,-2.5,1959,13.015,0,297,0,68,0,0,0,229
"iattc",-147.5,-2.5,1960,77.021,0,3232,0,1694,0,0,0,1538
"iattc",-147.5,-2.5,1961,279.718,0,10421,0,5048,0,340,0,5033
"iattc",-147.5,-2.5,1962,823.847,0,24289,0,15327,0,8,0,8954
"iattc",-147.5,-2.5,1963,1482.978,0,38774,0,25105,0,171,0,13498
"iattc",-147.5,-2.5,1964,739.508,0,14958,0,10013,0,176,0,4769
"iattc",-147.5,-2.5,1965,1064.299,0,21803,0,11817,0,40,0,9946
"iattc",-147.5,-2.5,1966,507.072,0,9808,0,5500,0,68,0,4240
"iattc",-147.5,-2.5,1967,201.976,0,3527,0,2325,0,13,0,1189
"iattc",-147.5,-2.5,1968,1227.134,0,24206,0,12989,0,113,0,11104
"iattc",-147.5,-2.5,1969,791.53,0,17023,0,8804,0,107,0,8112
"iattc",-147.5,-2.5,1970,483.316,0,9035,0,4354,0,77,0,4604
"iattc",-147.5,-2.5,1971,1409.359,0,18795,0,15149,0,6,0,3640
"iattc",-147.5,-2.5,1972,615.514,0,9752,0,3757,0,243,0,5752
"iattc",-147.5,-2.5,1973,124.418,0,1669,0,1488,0,4,0,177
"iattc",-147.5,-2.5,1974,858.184,0,10232,0,8399,0,0,0,1833
"iattc",-147.5,-2.5,1975,322.166,0,4305,0,3252,0,27,0,1026
"iattc",-147.5,-2.5,1976,968.137,0,15500,0,9688,0,107,0,5705
"iattc",-147.5,-2.5,1977,379.343,0,5218,0,4132,0,47,0,1039
"iattc",-147.5,-2.5,1978,627.147,0,10530,0,7031,0,51,0,3448
"iattc",-147.5,-2.5,1979,1452.673,0,19455,0,13170,0,327,0,5958
"iattc",-147.5,-2.5,1980,1744.57,0,19827,0,13989,0,91,0,5747
"iattc",-147.5,-2.5,1981,2407.768,0,27292,0,21587,0,126,0,5579
"iattc",-147.5,-2.5,1982,1608.902,0,21493,0,13226,0,167,0,8100
"iattc",-147.5,-2.5,1983,363.176,0,5698,0,3129,0,30,0,2539
"iattc",-147.5,-2.5,1984,2216.998,0,26367,0,18911,0,4,0,7452
"iattc",-147.5,-2.5,1985,3878.549,0,60800,0,52635,0,40,0,8125
"iattc",-147.5,-2.5,1986,1520.039,0,27604,0,19796,0,110,0,7698
"iattc",-147.5,-2.5,1987,194.521,0,2569,0,1398,0,11,0,1160
"iattc",-147.5,-2.5,1988,670.186,0,6108,0,4490,0,102,0,1516
"iattc",-147.5,-2.5,1989,3393.986,0,34086,0,24343,0,2,0,9741
"iattc",-147.5,-2.5,1990,2096.87,0,26840,0,16550,0,56,0,10234
"iattc",-147.5,-2.5,1991,187.462,0,2045,0,967,0,12,0,1066
"iattc",-147.5,-2.5,1992,193.273,0,2827,0,1182,0,38,0,1607
"iattc",-147.5,-2.5,1993,1135.532,0,11206,0,8025,0,48,0,3133
"iattc",-147.5,-2.5,1994,626.863,0,9977,0,3231,0,199,0,6547
"iattc",-147.5,-2.5,1995,148.428,0,1588,0,744,0,21,0,823
"iattc",-147.5,-2.5,1996,275.274,0,2804,0,1937,0,2,0,865
"iattc",-147.5,-2.5,1997,382.501,0,7813,0,2901,0,144,0,4768
"iattc",-147.5,-2.5,1998,141.345,0,1574,0,900,0,29,0,645
"iattc",-147.5,-2.5,1999,33.327,0,263,0,173,0,2,0,88
"iattc",-147.5,-2.5,2000,244.392,0,2717,0,1460,0,4,0,1253
"iattc",-147.5,-2.5,2001,398.81,115.91,0,73.74,0,4.7,0,37.47,0
"iattc",-147.5,-2.5,2002,2546.49,798.2,0,582.8,0,89.3,0,126.1,0
"iattc",-147.5,-2.5,2003,551.566,158.01,0,128.06,0,3.03,0,26.92,0
"iattc",-147.5,-2.5,2004,1248.87,244.73,0,179.08,0,21.86,0,43.79,0
"iattc",-147.5,-2.5,2005,58.807,14.42,0,8.45,0,1.58,0,4.39,0
"iattc",-147.5,-2.5,2006,85.261,0,647,0,484,0,13,0,150
"iattc",-147.5,-2.5,2007,423.528,111.85,0,104.77,0,0.53,0,6.55,0
"iattc",-147.5,-2.5,2008,962.9,223.57,4933,199.11,4163,3.23,184,21.23,586
"iattc",-147.5,-2.5,2009,628.44,208.17,6825,132.55,3267,27.94,1723,47.68,1835
"iattc",-147.5,-2.5,2010,623.4,118.19,2854,98.91,2263,0.1,7,19.18,584
"iattc",-147.5,-2.5,2011,1340.643,256.69,5471,224.54,4592,1.94,98,30.21,781
"iattc",-147.5,-2.5,2012,3483.325,544.67,14830,326.59,6967,134.96,5533,83.12,2330
"iattc",-147.5,-2.5,2013,4.8,39.3,873,33.74,691,0.76,51,4.8,131
"iattc",-147.5,-2.5,2014,3379.353,1011.86,23020,895.37,19400,15.14,864,101.35,2756
"iattc",-147.5,-2.5,2015,6252.922,1108.01,30380,942.33,23563,54.19,3114,111.49,3703
"iattc",-147.5,-2.5,2016,551.4,187.92,4178,167.46,3354,6.26,392,14.2,432
"iattc",-147.5,-2.5,2017,2686.13,974.31,21504,879.72,18897,6.08,264,88.51,2343
"iattc",-147.5,-2.5,2018,6646.912,1994.28,43030,1643.53,32428,35.33,1923,315.42,8679
"iattc",-147.5,-2.5,2019,1818.746,341.24,7283,305.65,6143,5.08,268,30.51,872
"iattc",-147.5,-2.5,2020,510.986,217.26,4990,179.98,3688,0.84,38,36.44,1264
